ID,input,output
TRAIN_10257,"규맴: 메뉩픽끄 객씰 + 좆씩 + 약꾸야립윰 띠켓 펜뀌치   초흖 첨   ㆍ엶려 균떽 5썽꾸뿔 방문헤봤눈테, 구 츙웽써또 인뗄뤼얼 밌 륨 켠띠션잃 샹윗건(섈룝 친엿쥔 혼톄릴락꼬 따 윈떼뤼여갸 좋찐 앉았숨)   ㆍ팡위 넒운 펀(방익 넒운 겻쑬 뎌 썬효헤셔 셕촌홑슝 푸 밑션땍)   ㆍ툿쑥 동않 앓꾸야릿욺읊 줆킬 슈 윕슴    앝쉰윤 쩜   ㆍ웨츌 쉬 뭅초견 웰립볘위텅룰 환숭헤앉 한는 뷸편함   ㆍ죠쉭 움쉭운 때췐룝 맡잎쑨냘 닫룬 횻떼뤠셨 때븅푼 푤 쑤 있눈 땟중척낀 멘눙꺄 쪽큼 푿죡한 곈 았쉽닦.   먼간 좋욱먼썩됴 먼간 빳쥔 느뀜. 챕빵묽눈 끓셌?","구매: 매니피크 객실 + 조식 + 아쿠아리움 티켓 패키지   좋은 점   ㆍ여러 군데 5성급을 방문해봤는데, 그 중에서도 인테리어 및 룸 컨디션이 상위권(새로 지어진 호텔이라고 다 인테리어가 좋진 않았음)   ㆍ방이 넓은 편(방이 넓은 것을 더 선호해서 석촌호수 뷰 미선택)   ㆍ투숙 동안 아쿠아리움을 즐길 수 있음    아쉬운 점   ㆍ외출 시 무조건 엘리베이터를 환승해야 하는 불편함   ㆍ조식 음식은 대체로 맛있으나 다른 호텔에서 대부분 볼 수 있는 대중적인 메뉴가 조금 부족한 게 아쉽다.   뭔가 좋으면서도 뭔가 빠진 느낌. 재방문은 글쎄?"
TRAIN_10258,"쭐잎뷔 힘든 걷 빽곤눈 몽투 많죡슭렵씁뉘댜~ 윕펀 억헹웨섶 윅꼿곽 옐씨튀 둘 곳 얘악캤눈뎁, 게윈척굵록눈 영귁까 덤 많쪽수려월써오(깍거큰 졀판있였눈떼욜,)","출입이 힘든 것 빼고는 모두 만족스럽습니다~ 이번 여행에서 이곳과 엘시티 두 곳 예약했는데, 개인적으로는 여기가 더 만족스러웠어요(가격은 절반이었는데요,)"
TRAIN_10259,"VVIP 같둔륨 인용. 밭닥 껙꿋, 화쨩싫토 께끗. 넹쟝꼭엔 뮬됴 만익 줏셔써 좋앗얼오. 엉화콴, 숨옇짱 찰 위옹햇숩닝닸. 홋뗄 수톨륌 쥬창짱토 널교 좋얏서욤. 익뻔 엷룸 캇쪽틀콰 좋은 쭈억 많듦교 같용. 댜움 편엣됴 제빵문할 겨얘요.","VVIP 가든룸 이용. 바닥 깨끗, 화장실도 깨끗. 냉장고에 물도 많이 주셔서 좋았어요. 영화관, 수영장 잘 이용했습니다. 호텔 스토리 주차장도 넓고 좋았어요. 이번 여름 가족들과 좋은 추억 만들고 가요. 다음 번에도 재방문할 거예요."
TRAIN_10260,연졔 한 펀 걀아찌 향닥갸 두뒤엇 욘 홍텔! 억씬남 뿐눈 맒할 겄됴 엎교 껙씰 네붙토 깔끎햐코 좋얍욥 ㅎㅎ 침악꽐 칟쇼른 엾운니 쳔 원 쭉꼰 큐메 깐눙합뉘타! 쌍규렸 췻솖위 얀뉠랒섧 내윌 엷헹엣써됴 쓿력교오 ㅋㅋㅋ 멓한뉘 짱밖많 꾸켱항닥깟 카톰 많죡 300%인 홑뗄잎뉘닭!!,언제 한 번 가야지 하다가 드디어 온 호텔! 역시나 뷰는 말할 것도 없고 객실 내부도 깔끔하고 좋아요 ㅎㅎ 치약과 칫솔은 없으니 천 원 주고 구매 가능합니다! 싸구려 칫솔이 아니라서 내일 여행에서도 쓰려고요 ㅋㅋㅋ 멍하니 창밖만 구경하다가 가도 만족 300%인 호텔입니다!!
TRAIN_10261,"슈엉창 꿋, 씽섧 꿎, 찜규룬 궂","수영장 굿, 시설 굿, 침구류 굿 "
TRAIN_10262,"공샤 츙위람 쇼우밍 쉼햐교, 냉냔방 좃젊른 꽂쟝낱욺머, 엘립붸입떤는 쉬짱똥잎닙댜. 첵쿵윈 쉬 좇씩괄 쥑어는 쪼옘뮌학엾 왹쿠긴뚤렐꿴눈 씨녔 묘두, 낼쿡귄둘웨궤눈 튁틱합뉘댜. 젼빤적긁롱 할뜨에열왔 쇼쁘틀웹여 몲툽 엉맣인웨오~","공사 중이라 소음이 심하고, 냉난방 조절은 고장났으며, 엘리베이터는 시장통입니다. 체크인 시 조식과 직원은 초예민하여 외국인들에게는 시녀 모드, 내국인들에게는 틱틱합니다. 전반적으로 하드웨어와 소프트웨어 모두 엉망이에요~"
TRAIN_10263,뗘 띠차윈너쓰 충엣섬 쬐약잎님따. 징역갚 햐는 뜻. 터렵꼬 옇홧독 업코 방토 쫍교 칙원톰 풀췬젊합뉘담.,더 디자이너스 중에서 최악입니다. 지역값 하는 듯. 더럽고 영화도 없고 방도 좁고 직원도 불친절합니다.
TRAIN_10264,샐료운 꼿옛성 껙꿋학꿸 쒸굘 십엇는퉤 친쨔 넌뮤 좋얏써욤! 탭뱍 휠륑 쩨탤료 했숩뉘닿,새로운 곳에서 깨끗하게 쉬고 싶었는데 진짜 너무 좋았어요! 대박 힐링 제대로 했습니당
TRAIN_10265,훅큭 쀼 념뮤 얘픈꼬 칼큼학쿄 완쩐 췌꼬웨오!!!!,흑흑 뷰 너무 예쁘고 깔끔하고 완전 최고에요!!!!
TRAIN_10266,"쀼톡 좋교 윌찢또 꿋내춥닒다. 방토 넓곱 직퀀돔 췬젊한뒈, 넜뭉 텅 삐여잊눈 콩갸눼 췸뎀만 뎡굴라뉘 있는 는킴잎닝타.","뷰도 좋고 위치도 끝내줍니다. 방도 넓고 직원도 친절한데, 너무 텅 비어있는 공간에 침대만 덩그라니 있는 느낌입니다."
TRAIN_10267,및톈 됴늘 엶먀 네꼬 연누 청돐 컬림튕를 귓때했눈찐눈 묠릊쥠만 위 갸걱읽먼 괸찮훈 틋.,밑에 돈을 얼마 내고 어느 정도 퀄리티를 기대했는지는 모르지만 이 가격이면 괜찮은 듯.
TRAIN_10268,타뜯핫계 챨 짰숩뉘딱,따뜻하게 잘 잤습니다 
TRAIN_10269,납프찧토 좋칟또 안았여오. ㅎㅎ,나쁘지도 좋지도 않았어요. ㅎㅎ
TRAIN_10270,"쌍카 껸묾 둥 쯩만 잊는 크낭 묘텔끕똘 앉 뙨는 굣위엠오. 요큼운 얾쩡 뷔싸곰 깩싫룬 좁암 떠쥐교 싯셜룬 겝빤잊곯, 칙첩 갈표씸먼 딱 톤 악캅닥굔 섕캭 뜬쉴 검얘오. 얌물겄돔 묘루눈 삶람들뤼낫 숙뺘깐눈 딱 끌런 곤씨엡옮. 오쯔문 져런 몽텔굽뜰위 홅톄릴략교 닫둘 얀냈한는떽 챰 윗샹한네옷.","상가 건물 두 층만 있는 그냥 모텔급도 안 되는 곳이에요. 요금은 엄청 비싸고 객실은 좁아 터지고 시설은 개판이고, 직접 가보시면 딱 돈 아깝다고 생각 드실 거예요. 아무것도 모르는 사람들이나 숙박하는 딱 그런 곳이에요. 요즘은 저런 모텔급들이 호텔이라고 다들 안내하는데 참 이상하네요."
TRAIN_10271,깍캬요롯 얘약함면 땅읾 잎챵 겊풂… 5만 언때 얘악끈 얀 퇸따눼오 ㅠㅠㅠ,카카오로 예약하면 당일 입장 거부… 5만 원대 예약은 안 된다네요 ㅠㅠㅠ
TRAIN_10272,"훅갸 떼뮨엔 한 닭 천븃떠 얘악한 효텔, 1옻선뷴룰 좋야헤써 얼쉼힙 찾뎐 왓충엣 밟껸한 코씩교 윈키 만따 할연 옛악윔 힘뜰럿쥡만 쩐 썽콩햇섭 있용했숩뉘탸 ㅎㅎ 훅훼 엾굘, 유썬 왹관괏 넥괏닌 넒뭍 깖꿈헤써 쪄쳐렴 청걸를 쉰켱 쓴는 샬람툴한떼눈 념묽 점캅윈 곁 갗얄옵~!~! 밖댜갸 야뻬 딱 툿얻써 킵뷴또 죵햐칙교, 앎췸웨 귑푼 좋켓 윌렷낡 슛 있꾜, 광앉태고갇 한눈웹 표엊셔 굳임 밗꼐 냐까짊 얀햐됴 펀함궤 푤 슈 있업 넒뮤 끊 짱졈 카탄올~~~ 완쩐 쭐쳔~~~","휴가 때문에 한 달 전부터 예약한 호텔, 1오션뷰를 좋아해서 열심히 찾던 와중에 발견한 곳이고 인기 많다 하여 예약이 힘들었지만 전 성공해서 이용했습니다 ㅎㅎ 후회 없고, 우선 외관과 내관이 너무 깔끔해서 저처럼 청결을 신경 쓰는 사람들한테는 너무 적합인 것 같아요~!~! 바다가 앞에 탁 트여서 기분도 좋아지고, 아침에 기분 좋게 일어날 수 있고, 광안대교가 한눈에 보여서 굳이 밖에 나가지 않아도 편하게 볼 수 있어 너무 큰 장점 같아요~~~ 완전 추천~~~"
TRAIN_10273,"씽섦, 깩씰, 초씩 괜짢운테 황짱싫 겊욹위 흘럿섟 쟐 뵤위취 않눈 첨위 얀탸깝눼욤. 뿌련뜨 직껀 쭝 댐화캬 짤 않 뙤는 푸닢 위성선 았쉭엇오.","시설, 객실, 조식 괜찮은데 화장실 거울이 흐려서 잘 보이지 않는 점이 안타깝네요. 프런트 직원 중 대화가 잘 안 되는 분이 있어서 아쉬어요."
TRAIN_10274,"숙손는 괸챤흖테 탔룬 람먀따웨 픽행 촘 찻갸옻. 췌끄윈할럼면 녀묵 뮐럿섣 웰립벰위떠 얍꺄찌 출 써야 학곡, 샤람위 많햐썩 큰철 켜퓟솝예 갖눈데툐 녀묾 많항섭 빱 먹꼬 탔쉬 틂였왔써 6씬 넒멉써 쳬쿠인헷엉욕. 윕뗐토 킷딱륌... 댜음멘 타룬 꽂 쑥쏘 잡긺료...","숙소는 괜찮은데 다른 라마다에 비해 좀 작아요. 체크인하려면 너무 밀려서 엘리베이터 앞까지 줄 서야 하고, 사람이 많아서 근처 커피숍에 갔는데도 너무 많아서 밥 먹고 다시 들어와서 6시 넘어서 체크인했어요. 이때도 기다림... 다음엔 다른 곳 숙소 잡기로..."
TRAIN_10275,"부갸 쩡맒 넒뮤 예뻠오 ㅠㅠ 앉찜, 젊씸, 젖녘 켸쏙 따른 뿡껑잎 구림 봉눈 켯 깟야오. 츄천합뉘댜!","뷰가 정말 너무 예뻐요 ㅠㅠ 아침, 점심, 저녁 계속 다른 풍경이 그림 보는 것 같아요. 추천합니다!"
TRAIN_10276,륀누얾했써 끌런쮜 쥔쨔 칼쿰햐녜오 ㅎ 삿쟝닒익 쉰겅읊 만위 쑤씬 둣! 쀼동 췬쨔 끝냅쭌녜오 ㅎ 갇쪽 어행 태뮨에 쑥쑈 앍야복닷감 괜찬운 겯 캬땃썩 예약했눈뗄 완젼 뎃많쪽위예욘~~!,리뉴얼해서 그런지 진짜 깔끔하네요 ㅎ 사장님이 신경을 많이 쓰신 듯! 뷰도 진짜 끝내주네요 ㅎ 가족 여행 때문에 숙소 알아보다가 괜찮은 것 같아서 예약했는데 완전 대만족이에요~~!
TRAIN_10277,역깊 염쩡 붉췬졀헥욕. 윌뱐 찍얹틀 맒교 윗샀람듦은 뮷슨 쟈쒼캄믈론 긁렇겐 태한는치 묘른곗눼오.,여기 엄청 불친절해요. 일반 직원들 말고 윗사람들은 무슨 자신감으로 그렇게 대하는지 모르겠네요.
TRAIN_10278,갹걱 텝뷔 낯름 깔큼한 굣쉽니댜. 냠폽동 인졉팼써 넘뮤 좋았쥐만 맸툴뤼씀꺄 넒묵 붉펀헷서오ㅠㅠ 끓릴코 객씰 캬뜩퀵캬 앞뉠라 얾쐬뀔럇섰 쟤밋엿씁뉘탕.,가격 대비 나름 깔끔한 곳입니다. 남포동 인접해서 너무 좋았지만 매트리스가 너무 불편했어요ㅠㅠ 그리고 객실 카드키가 아니라 열쇠키라서 재밌었습니당.
TRAIN_10279,먀음읽 념뮤 깨윤학꿰 훑휼 떠렵벌릴 쩡됴롤 확 뜨었곰 앎늑까꾜 넷 공갼뉘 쥔차 좋앙썬요.,마음이 너무 개운하게 훌훌 털어버릴 정도로 확 트였고 아늑하고 내 공간이 진짜 좋았어요.
TRAIN_10280,"섦 언후예 있용했꾜오. 8명이 묵엇톡 찜땍까 뀐 3걔, 씽긁 2걜랴 츙뿐합뉘탸. 친챵 녈코 갸셩피됴 잊옇셔 좋앝써욜. 겋욹엘 눈 국겅 쥔쨔 만휩 헷우뉘 염릊몌또 캅볼 얘청잎닙탸.","설 연휴에 이용했고요. 8명이 묵어도 침대가 퀸 3개, 싱글 2개라 충분합니다. 진짜 넓고 가성비도 있어서 좋았어요. 겨울에 눈 구경 진짜 많이 했으니 여름에도 가볼 예정입니다."
TRAIN_10281,"밭따감 뵤윈는 퓨까 좋얏코, 넒칭는 않취많 같썽픽칵 괜챦야썬오.","바다가 보이는 뷰가 좋았고, 넓지는 않지만 가성비가 괜찮았어요."
TRAIN_10282,샤짱뉨위 관뤼 챰 짧핫쉰넥오. 몰텔운 욜렌만녜 오는뎀 묘텔폽딴눈 진차 횰텔쳐렴 부툐 얩프교 쫌멓토 빨악셔 맘음엔 틂였넥요. 화쨩씰 쩡먈 깩끝했큐요.,사장님이 관리 참 잘하시네요. 모텔은 오랜만에 오는데 모텔보다는 진짜 호텔처럼 뷰도 예쁘고 조명도 밝아서 마음에 들었네요. 화장실 정말 깨끗했구요.
TRAIN_10283,쉭삯까 맛잇콜 씨셜린 캑꿋햐쿄 좋넷옮. 2윈쉴 2윈씰,식사가 맛있고 시설이 깨끗하고 좋네요. 2인실 2인실
TRAIN_10284,뽈걸뤽갸 많핫셔 좋은 곧,볼거리가 많아서 좋은 곳
TRAIN_10285,돈 뻑렸써 똘 욕곰 십여옥. 댜 념뭅 좋얕움. 첵쿠야웃할 태 옐뤼뻬일떠 천젱 팼굔는!,돈 벌어서 또 오고 싶어요. 다 너무 좋았음. 체크아웃할 때 엘리베이터 전쟁 빼고는!
TRAIN_10286,쏭또 헤쑤옥짱 요션퓨각 딱 폭귁 좋았씁닌댜. 땀빼 냄섀돝 얀 냑교 뺘롱 밑엑 펀위졈똑 있쿄 잇쨈몽 삐쟈 베닯돔 요뎔략콜오. 좋숩뉘딱.,송도 해수욕장 오션뷰가 딱 보기 좋았습니다. 담배 냄새도 안 나고 바로 밑에 편의점도 있고 이재모 피자 배달도 오더라고요. 좋습니다.
TRAIN_10287,혠화 큰쳐예 볼리리 잊얼셔 왓닥갛 듦렸눈텡 빵토 껫꿎학꼬 푸토 넒뮤 좋았엎옵! 위냘 냘쉭꺄 않 좋얕석 타우멘 냘쒸 먈은 낢 왁뵤곬 십엊옳ㅠㅠ 쥐학웹 깝뻬됴 초옹학꼴 꺼삐토 맛윗썼음!!,혜화 근처에 볼일이 있어서 왔다가 들렀는데 방도 깨끗하고 뷰도 너무 좋았어요! 이날 날씨가 안 좋아서 다음엔 날씨 맑은 날 와보고 싶어요ㅠㅠ 지하에 카페도 조용하고 커피도 맛있었음!!
TRAIN_10288,"쭐쟝 왔눈테 신츄퀴랄 굴런찌 얾청 꺌끎학곳 좆멓 뗌뮨윈직 몲릇쥐많 얀눗캤설 좋넥용. 닯많 냔빻윈 넜뮷 쟐돼엊설 쟘읊 쟐 못 짯찜만, 긋많쿰 따른 테뵤타 쉰켱을 만읽 써츈씨는 겄 갖따오 :) 변짱핥셰오.","출장 왔는데 신축이라 그런지 엄청 깔끔하고 조명 때문인지 모르지만 아늑해서 좋네요. 다만 난방이 너무 잘되어서 잠을 잘 못 잤지만, 그만큼 다른 데보다 신경을 많이 써주시는 것 같아요 :) 번창하세요."
TRAIN_10289,따 좋훈뒈 퍄멘 웬 밥람 쇼뤼 ㅠㅠㅠㅠ,다 좋은데 밤에 웬 바람 소리 ㅠㅠㅠㅠ
TRAIN_10290,씨섟뤼 깔끎헤오. 좋야요.,시설이 깔끔해요. 좋아요.
TRAIN_10291,얀눼 싣설또 께끝한꽁 윈취걀 좋얏썲옮!,안에 시설도 깨끗하고 위치가 좋았어요!
TRAIN_10292,앝찜 쫏씩윅 잚 냐욕꼲 빻찝잎 맞잇열오. 푸댔쉬썰 있옹위 펀학굘 께끝합니탸. 밟먕 샤없 졔륄 좋햐욧.,아침 조식이 잘 나오고 빵집이 맛있어요. 부대시설 이용이 편하고 깨끗합니다. 발망 샤워 젤이 좋아요.
TRAIN_10293,꺌쿰학굡 쩡결핥멈 얘폈숩뉘타 :>,깔끔하고 청결하며 예뻤습니다 :>
TRAIN_10294,"열굻 닦는 쑥컨엣써 잎쌍한 큠큠한 넴쌔까 났꼬, 사웜핥 떼 타뜯한 뮬임 챨 얀 냐옥는 껏 패콘 댜 많죡핸욘.","얼굴 닦는 수건에서 이상한 쿰쿰한 냄새가 났고, 샤워할 때 따뜻한 물이 잘 안 나오는 것 빼곤 다 만족해요."
TRAIN_10295,"쀼샨웨써 1. 탤츙꾜통 잇용위 뻔뤼학곱, 2. 쥬찼짱위 넋녁(쌓갈 견묾꽈 함켸 싸용한쥐많 쥐햐 1충~5쯩), 3. 삑코척 췌끈엥 짐얼쥔 또눈 췌끈웩 림묘뗄륑된, 4. 췌때 3~4윈 윕쉬릴 갸눙한, 5. 칸단힌 췻샤걀 갖눙한, 6. 캥윈 슉밗옆쏘카 않닌 쳬꼐 있눈 횟샨(? 콴뤼 햐위 슉숍랸는 쪽껀늚료 쑥쏘를 짯댜 볼뉘... 억뀌밖예 업뎌략교오. 씻썰은 칼끎한 욥삐슥뗄 청또 혹은 큽포닷 쪼끔 뎌 냐은 졍돌윅꼼, 청걺토토 냐풋쥐 앉았숩님타. 굶릭코 쥑원뿐뚤뤼 쳐뤼 갹눙한 뭇뉘 샤향은 쬐태한 쩔림헤 줏섯썰 좋았서옳! 갹걱됴 합뤼척잃랴교 셍갹헹요. 늑뀜쌍 1~2인 튐뾰댜눈 3~4윈 졍됴위 뛰밑 뎌 많앗뎐 껏 카탸오. 딴졈운 욺... 헤윤덴역위 윕찌 잠쩨꺄 촘 엠메햐단눈 겨ㅠㅠ","부산에서 1. 대중교통 이용이 편리하고, 2. 주차장이 넉넉(상가 건물과 함께 사용하지만 지하 1층~5층), 3. 비교적 최근에 지어진 또는 최근에 리모델링된, 4. 최대 3~4인 입실이 가능한, 5. 간단히 취사가 가능한, 6. 개인 숙박업소가 아닌 체계 있는 회사(? 관리 하의 숙소라는 조건으로 숙소를 찾다 보니... 여기밖에 없더라고요. 시설은 깔끔한 오피스텔 정도 혹은 그보다 조금 더 나은 정도이고, 청결도도 나쁘지 않았습니다. 그리고 직원분들이 처리 가능한 문의 사항은 최대한 처리해 주셔서 좋았어요! 가격도 합리적이라고 생각해요. 느낌상 1~2인 팀보다는 3~4인 정도의 팀이 더 많았던 것 같아요. 단점은 음... 해운대역의 위치 자체가 좀 애매하다는 거ㅠㅠ"
TRAIN_10296,"찐쨔 역뀐 졺 앵중위 홀뗄? 100% 많죡칸 처끈 업눈떼, 졔읽 만읽 갑밌 온는 엷름 슈옇쟝, 껴유례 뵨는 숙께위뚜창 쀼 둘 닻 환쌍윔.","진짜 여긴 좀 애증의 호텔? 100% 만족한 적은 없는데, 제일 많이 감이 오는 여름 수영장, 겨울에 보는 스케이트장 뷰 둘 다 환상임."
TRAIN_10297,"겻떼썼 폭귓엔는 적께 호텔윈갸 싶울 쥑켱인뎄, 먁샹 넵붉료 듦런갊면 톤 구렇쥐눈 안덞락교온. 갓쟝 놉운 충읾 15충윈테, 깩쉴 빪콘뉘엣셔 빠닸까갉 훤휘 냈러댜뵤잎닝탄. (팡 굿죠옐 타른 짱위 윙쓺) 륨 켠팃션 좋쿄, 여몌뉘띨툐 쟐 깠쭤젼 잇씁뉘탸. 닮많, 삼퓨왑 빴뒤 쿨렌쩌 뚱위 닿홰옹 용키엑 땀켜쳐 잇눈뒈, 글꿰 얗 쪼쩔입 쉽쥡 얀햐 얘샹폴탁 낳픽깍 됐눈 겻 갗앗씁닢타. 핸운태 핫풀뤠있숫 한꺄윤떼 위칠학교 잇타 표뉘 역귓쪄킴 첩끈 펀늬셩은 좋숩뉘댜. 쥬찼눈 윤롯롭 윤엉퇸는떼, 쟈리깝 엉윌찜 안울 슈토 위쓴닝 홉텔예 뮈링 뮨뉘헤 본는 계 쵸흙 껏잎닝닮.","겉에서 보기에는 저게 호텔인가 싶을 지경인데, 막상 내부로 들어가면 또 그렇지는 않더라고요. 가장 높은 층이 15층인데, 객실 발코니에서 바닷가가 훤히 내려다보입니다. (방 구조에 따른 차이 있음) 룸 컨디션 좋고, 어메니티도 잘 갖춰져 있습니다. 다만, 샴푸와 바디 클렌저 등이 다회용 용기에 담겨져 있는데, 그게 양 조절이 쉽지 않아 예상보다 낭비가 되는 것 같았습니다. 해운대 핫플레이스 한가운데 위치하고 있다 보니 여기저기 접근 편의성은 좋습니다. 주차는 유료로 운영되는데, 자리가 여의치 않을 수도 있으니 호텔에 미리 문의해 보는 게 좋을 것입니다."
TRAIN_10298,갔셩퓌 캅! 칵커군 묘텔 쑤쥬닉낯 깊본철낀 펀의 첵콩임 유쑤함.,가성비 갑! 가격은 모텔 수준이나 기본적인 편의 제공이 우수함.
TRAIN_10299,깔쿰한난 팡음위 따쏘 않 퇸탸.,깔끔하나 방음이 다소 안 된다.
TRAIN_10300,"29쯩 씨뛰 욧션부옛셔 2뺙 햇숲뉘따. 천먕 끝네줍교 객씰 껙꿋학꼬 췸데, 찜꾹 편앉합뉘댜. 탸음뭬 뷰싼웨 옮 떼 또 틀룩교 쉽녜오. 2홋션 끎웅셴떻엌옛썰 톱뾰 3퓬 껄륄윕닌댜.","29층 시티 오션뷰에서 2박 했습니다. 전망 끝내주고 객실 깨끗하고 침대, 침구 편안합니다. 다음에 부산에 올 때 또 들르고 싶네요. 2호선 금융센터역에서 도보 3분 거리입니다."
TRAIN_10301,헤윤땔 헴변잇 홉뗄 먀닿 갇툰 윗췹는 쩡먈 좋씁뉘답. 퓨또 청맑 좋곱 5성굽삘란 갸꼍귀 쪼끔 빛쌍찜만 훑룽합닝탸. 뚝히 효뗄 네 슐옇짱(뭍순 풀뤼라 한는뒈..)운 윈셍 샹진읊 칙긁 쑬 잊눈 창솖롤 욺명합뉘탸.,해운대 해변이 호텔 마당 같은 위치는 정말 좋습니다. 뷰도 정말 좋고 5성급이라 가격이 조금 비싸지만 훌륭합니다. 특히 호텔 내 수영장(무슨 풀이라 하는데..)은 인생 사진을 찍을 수 있는 장소로 유명합니다.
TRAIN_10302,췸땍갖 콴착쩔렴 좁닮.,침대가 관짝처럼 좁다.
TRAIN_10303,싸윤냐 뭏뤼 븃틀붙틀헤.,사우나 물이 부들부들해.
TRAIN_10304,악켱운 좋았치만 긍 웩웰 묠둔 궤 펼룡었뎐.. 팡음 찐쨔 앉 좋꼬 없빵웨섶 뮷순 때활한눈짙또 툴륌. 쉼찌엊 쪽큼만 씩클렵궤 헤토 팡롭 쩐황 왔써 쪼옹힛 행탉략쿄 머랴 함 ㅠㅠ 찼는뒈 발케 짜 숄뤼됴 염청 쿡계 툴림. 씸찍억 빻토 짝코 샤없 캬윤 갖뜬 겉돌 엾음.,야경은 좋았지만 그 외에 모든 게 별로였던.. 방음 진짜 안 좋고 옆방에서 무슨 대화하는지도 들림. 심지어 조금만 시끄럽게 해도 바로 전화 와서 조용히 해달라고 뭐라 함 ㅠㅠ 자는데 밖에 차 소리도 엄청 크게 들림. 심지어 방도 작고 샤워 가운 같은 것도 없음.
TRAIN_10305,5넌 처넨 꺄셨텬 깁엌긷... 넒물 좋얏턴 쉭갼위였여오. 뿌갛 얌추 굿,5년 전에 갔었던 기억이... 너무 좋았던 시간이었어요. 뷰가 아주 굿 
TRAIN_10306,"뇨욹 맡짚, 탁 뚜윈 푸토 좋교 췸쿠툐 뽈끊표군 잘 쉰닥카 캅뉘댜. 깩실 텬톄잎붉료 듯눈 움먁토 츄역 돝딱오.","노을 맛집, 탁 트인 뷰도 좋고 침구도 포근포근 잘 쉬다가 갑니다. 객실 턴테이블로 듣는 음악도 추억 돋아요."
TRAIN_10307,"초옹학코 좋은 켸꼭돈 갇띱 잊얾써 죠흖 꽃입엔요. 뱐력껸, 까랖뱐 뚤 댜 카눙햐코 꼐곡됴 익쑤뉘 뽐, 얼룸, 감욹 좋숲닛탸. 켜욹운 뉴니 많힛 왔써 눈 국켱 까눈 곁또 ^^","조용하고 좋은 계곡도 같이 있어서 좋은 곳이에요. 반려견, 카라반 둘 다 가능하고 계곡도 있으니 봄, 여름, 가을 좋습니다. 겨울은 눈이 많이 와서 눈 구경 가는 것도 ^^"
TRAIN_10308,시팁쀼왈 옻선붊를 통싶예 줆긺 슈 위셔셔 녀묶 좋앗얹옴!,씨티뷰와 오션뷰를 동시에 즐길 수 있어서 너무 좋았어요!
TRAIN_10309,"윌찡, 륨 껀딘썬운 낟쥠만 쩐쩨적우료 섯빅술왕 쥑언 쿄육위 떫렸쥔타. 닸씬눈 옮쥐 않읊 뜯^^","위치, 룸 컨디션은 낫지만 전체적으로 서비스와 직원 교육이 떨어진다. 다시는 오지 않을 듯^^"
TRAIN_10310,"초용햐교 쁑까 좋움머 갸썽삐 좋은 슉쑈윕닒따. 잃뵨읠 켑술 횻텔읊 언썅켸 한눈 얄짢 쉿썰릴량 입색척킨 겆 갇탕욘. 윌본 염헹 욘 키뿐맛쩌 둘뎌량콜오. 1, 2충위 캅폐됴 일옹햐낄웨 맬웅 펀학뀨용. 읽탄 부강 녀물 좋숩닢타. 부, 씨셜, 쩡껼또 둥둥 묘툴 교렀헤술 태 꺄썽퓟독 좋곡, 단쑨 갗셩빎를 턴낫써 많죡됴 쟐첵간 놉숩닉타.","조용하고 뷰가 좋으며 가성비 좋은 숙소입니다. 일본의 캡슐 호텔을 연상케 하는 알찬 시설이라 이색적인 것 같아요. 일본 여행 온 기분마저 들더라고요. 1, 2층의 카페도 이용하기에 매우 편하구요. 일단 뷰가 너무 좋습니다. 뷰, 시설, 청결도 등등 모두 고려했을 때 가성비도 좋고, 단순 가성비를 떠나서 만족도 자체가 높습니다."
